tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,star_rad,teff,SN,camera,ccd,star_mass,Qingress,logg
96973930,2241.01,PC,295.2564344,-27.8592455,10.174,1657.36252,3.3243,2.337,1150.0,13,5.76,4779.7,12.0,3,2,5.154088913248708,0.026359035165689493,2.90164316821708
28294709,4607.01,PC,28.9049288,24.1182594,9.68,2498.1832517,5.5109534,2.411,520.0,17,1.31,6404.0,11.0,2,3,5.344378516635589,0.24066480925162415,4.474871940101675
436873727,4641.01,PC,42.557909,25.333619,7.132,2466.63970536482,22.0930604744796,5.43788031116455,2648.61502469109,18,1.75449001789093,6798.4,39.605732,3,1,1.3296406012104909,0.8912073941981768,4.710895810505294
341419787,2544.01,PC,120.153318,-54.508949,10.691,2284.3172336744,10.5305789190273,3.02657433248707,2004.63072286854,7,1.98859000205994,5441.0,9.762433,2,1,2.639507876781377,0.2571210443712659,2.539236507849767
100099031,353.01,PC,24.272372,-46.9453335,13.473,2088.39814510163,1.29794344397235,2.42519259050173,10596.0695936946,2,2.63993000984192,4965.0,20.798897,2,2,1.2880377322312526,0.2975834257566736,4.032341798909389
1950736,4610.01,PC,79.0438036,30.5853813,10.075,2492.1328114,3.1130135,1.867,610.0,19,0.69,4104.0,10.0,3,3,1.1575786040973641,0.9414311651011404,3.7425715303537674
384888319,4529.01,PC,16.9676266,12.8810523,10.141,2495.5435645,5.8789642,2.058,1280.0,42,0.49,3611.0,17.0,2,3,1.3317162960072808,0.41248420662462015,4.920121177576975
332154944,1577.01,PC,19.2781305,57.5143415,9.6,1791.36882,0.99837,1.632,2730.0,18,1.13,6082.0,82.0,1,1,2.200773261825681,-0.12242560929352164,2.9414839746968706
21130820,4548.01,PC,36.3411692,25.5306888,9.962,2493.7741558,4.6004209,1.386,910.0,18,1.59,5970.5,18.0,1,2,4.693637019139298,-0.7771606565280816,1.1575712098221547
124573851,669.01,PC,158.900634,-5.181666,10.137,1546.14269083673,3.94513473023721,2.92278492490073,629.397455851989,9,0.98919802904129,5581.9,11.905396,2,2,4.440598581938323,0.24968525100287886,4.051692341538018
363914762,812.01,PC,89.2356497,-49.0069398,10.958,2249.5877905,13.8665912,6.491,7930.0,5,1.57,6707.0,86.0,2,3,5.752680845678116,-0.41755304709761254,2.90063444275389
235448190,2749.01,PC,104.055638,6.7318152,11.379,2225.8350746,6.9724832,5.156,4110.0,6,2.16,7616.0,16.0,3,3,3.525740105521755,-0.02639336782079371,1.2274263529424925
68646526,4611.01,PC,73.8414346,19.2809018,9.021,2489.5223541,5.2289557,3.343,320.0,43,1.28,6213.0,32.0,3,1,1.5080361099884274,0.9902126626909795,1.3827105160001132
293527670,2323.01,PC,352.1921556,-76.6367364,10.334,2086.60982,0.98656,0.724,390.0,1,1.64,5522.0,12.0,1,1,5.5362831808504565,-0.13220311350210068,2.058685953248422
260797169,2188.01,PC,347.94391,-69.85416,13.028,2037.58946941483,3.7348347214121,2.45938859774248,8944.89787570202,27,1.36818,5829.0,24.5593,3,3,1.92238994691095,-0.07049535569474075,3.852653364763155
71088556,2471.01,PC,66.5147445,-12.5117026,10.472,2194.2864214,6.5857043,2.777,1420.0,5,2.88,5908.4,20.0,3,3,4.9670962650762505,-0.6382892509602665,1.5015981154648688
306663205,2815.01,PC,107.7086417,-12.8330387,13.218,2220.9378945,3.4044402,1.895,7190.0,7,1.75,6097.0,13.0,1,1,8.195652374325338,-0.5217758202837648,3.9809181910553004
280206394,677.01,CP,144.11955,-50.463285,9.239,2266.6169935,11.2366049305862,2.54498630598408,8844.58906948668,9,1.28843998908997,6446.0,167.4972,2,1,4.2944667262184995,0.846239254261504,3.6267827954263927
220016044,357.01,PC,32.3217919,-48.4847236,10.399,2088.39042429673,0.939966443907959,1.12249199834294,587.936424492942,2,2.54649996757507,6300.3,11.185909,2,1,2.0957000830420696,0.2529536499320868,1.6453075540605342
408261725,4513.01,PC,18.0900453309068,13.7554080690282,9.96064,2488.2188639,9.7607632,1.967,790.0,42,0.8,5558.0,12.0,2,1,0.7554711622567268,0.9959044192071556,1.4714394153295474
201508515,2539.01,PC,93.038431,-30.787894,11.48,2202.61302450773,0.985586044150403,1.52854816276702,1343.33877615233,33,1.38013,5799.4,11.704261,3,3,4.366786404358005,-0.15042158191073485,1.573306478129581
131743355,583.01,PC,118.4764425,-39.9930169,9.376,2268.1113332,6.5604267,1.086,3860.0,7,1.72,10902.0,54.0,3,1,1.1361873753046972,0.4183681297250794,1.29455094406388
79395355,164.01,PC,320.054165,-51.309907,11.388,1328.33733,7.31898,3.771,3809.3,1,1.3,5926.0,17.0,1,3,3.2459813676546583,-0.18610572206393505,4.8942719001067205
355800238,2606.01,PC,132.301512518957,-60.3350172165503,11.7785,2330.6836491,1.4509175,1.123,7270.0,8,1.24,6472.0,89.0,1,1,5.127781935726489,-0.046865263508966803,3.9455939120644916
317417916,2781.01,PC,87.82053,-13.3809478,12.94,2226.4280523,2.7636665,1.279,6370.0,6,0.7,3868.0,17.0,2,3,4.739837330214615,-0.36575717834403965,2.704532116880802
119292328,512.02,PC,96.646653,-38.606739,8.953,2201.0660104,20.2749388,5.788,410.0,6,0.88,5581.0,9.0,2,3,6.4260089604075805,0.2451765460731985,4.205704598914302
68573534,4597.01,PC,73.7057721,22.14649,7.824,2495.1996115,4.6667363,2.677,6750.0,43,1.57,7712.0,14.0,3,2,5.586273313742287,0.3201493599735652,4.302894258399226
149282072,4461.01,PC,279.1470828,16.452425,10.479,2414.0727158,3.7006397,4.167,840.0,26,0.79,5025.0,12.0,3,1,2.172381903413683,0.5939023319308259,3.032796718013967
303867090,3049.01,EB,140.2197324,-69.7916773,12.409,2359.4468344,1.3168344,0.733,3640.0,9,,5211.7,27.0,3,1,5.7555655525959715,0.47956495244320707,1.9751194615753156
147977348,640.01,PC,99.7346143,-36.6461512,10.037,2205.30417509939,5.00377538208305,3.65279019697498,6895.10867831669,6,2.08785009384155,6442.0,129.08768,3,1,2.1991205918642196,-0.7513205782203964,3.5111431976891634
349071261,4601.01,PC,75.8140975,24.2233339,10.31,2495.6928274,2.7874198,1.656,7830.0,43,1.27,6408.3,270.0,2,1,2.227450628552665,0.7415429137068772,3.8984116125547437
365673804,1735.01,PC,313.338740770084,64.2289391222494,8.3412,1713.44998963343,10.3857337482204,3.26504837436679,355.287225123326,15,1.25978,6439.0,12.630203,3,3,1.9069386698890436,-0.9407451959691621,2.7686270611732176
280803917,2212.01,PC,44.529315,-66.949181,12.344,2039.72654579419,5.12939104211463,2.90208112400499,9222.09491854888,1,0.920804023742676,5116.3,39.64082,2,3,4.394266408266725,-0.725370575260857,2.9567182689251794
437856897,4603.01,PC,83.8659281,21.2943409,8.655,2491.1582424,7.2468703,2.029,1100.0,43,2.68,6169.1,22.0,3,3,7.882648395320796,0.5027698480829776,2.6597375601686224
154568734,2436.01,PC,191.298809647465,72.1231734899199,8.55595,1722.393707,,8.73026894512439,367.823341927884,14,1.2336,6291.0,10.636549,2,2,3.165957104922402,0.4813049734394663,1.196629776383042
27039476,4604.01,KP,76.4457979,21.548617,9.393,2496.9212171,2.2254527,1.701,280.0,43,0.92,5509.0,25.0,2,2,3.4327050095782035,-1.2411571487907447,2.9122997899603216
436652523,4613.01,PC,72.633563,13.613504,11.951,2478.17077737176,4.54544051254392,3.1875326728008,4105.44979213901,43,2.39551997184753,5341.8,11.310632,3,1,7.541101207764518,0.9168413184533639,1.2279376194696305
95129101,1704.01,PC,114.9328477,28.1201679,10.851,1844.21597,3.93064,2.722,2090.0,20,1.34,6621.9,14.0,2,2,1.0211717246935226,0.12480079514252229,4.352517980954291
231077395,2238.01,PC,67.6578006,-70.3548402,10.719,2385.5702162,3.3904897,2.878,260.0,1,1.43,6113.8,14.0,2,3,5.283868292301994,0.6774324206180955,1.0509346627710352
382068562,924.01,PC,79.6569268,-55.8887965,11.359,2373.31835911335,12.1273411998532,2.01116735123174,19344.3715166848,27,0.993826985359192,5682.0,177.22964,1,3,3.804930927490813,-0.19284262359455417,2.445759690212444
309913305,3090.01,PC,152.0749801,-53.2870176,13.004,2331.2958892,6.3272109,3.669,7840.0,9,,4580.9,10.0,2,2,6.202097892888002,-1.0776752241228187,1.2124371215313667
251848941,178.03,CP,7.30125,-30.453734,10.351,1362.94903845711,9.96199731632015,2.67721404815628,1063.44119428827,2,0.660806000232697,4111.0,9.095952,2,1,4.507698998338331,-0.6253531094140101,3.681668480677627
5224772,2940.01,PC,142.330041,-37.471614,13.487,2301.079391,4.5991516,3.113,23020.0,8,,5262.9,44.0,1,3,4.619963894207059,0.15473411229707423,5.000548545396141
131979339,586.01,PC,118.913644,-37.8577014,8.227,2262.1193338,22.6410078,3.95,6520.0,7,2.42,9511.0,56.0,2,3,3.332259175991908,-0.24610446045058465,3.5453582986713124
463681005,3060.01,PC,154.5138352,-56.7878923,13.555,1595.1616789,0.5465382,1.635,5020.0,9,1.66,6091.0,12.0,3,2,6.2287530858104185,0.45122897597684997,2.351283207561465
260417932,932.02,PC,95.9412454,-54.5781749,10.738,2069.02579308762,7.98545375194032,2.93021114416566,512.551625700055,1,0.734072983264923,4444.0,10.939816,2,2,2.7176257691830097,0.010360075105251498,2.243885117901796
308396509,2625.01,PC,120.1941419,-64.182243,13.232,2357.3788296,2.1481182,3.438,21030.0,1,,5876.0,205.0,2,3,2.869177262030356,-0.5172870492024262,4.157330296720232
238004786,539.01,PC,102.568448,-53.005629,10.544,1354.10625789859,0.309601066175585,0.969950211233332,260.339464079026,2,0.813125014305115,4836.0,19.82735,2,2,0.6300830538955234,-1.024722104686905,2.8131405348359624
354469661,1580.01,PC,28.2823863,52.0538944,9.179,1792.47078,4.79539,4.834,6650.0,18,2.18,6333.0,126.0,2,3,7.093560148896851,-0.8575275807210363,3.76482954166463
460686828,3031.01,PC,158.3894326,-61.7167148,12.44,2330.9524506,3.9935853,2.846,19930.0,10,0.94,5709.0,64.0,1,3,7.7325023572714615,-1.4210495214795849,1.2263058744177564
355796887,2889.01,PC,132.2256072,-61.9050274,12.973,2325.2389073,3.6579148,4.33,32300.0,8,,5765.0,138.0,3,1,0.8611938766077909,-0.17023702013001252,2.7906297011300487
387260717,1621.01,PC,309.3486846,70.9541754,9.976,1743.1838,6.45054,3.538,360.0,16,1.02,7257.0,9.0,2,3,4.520385278287416,-0.1963803061346423,1.1041097699280549
371234684,1731.01,KP,110.168567667896,37.140650779811,11.7946,1842.83967627284,3.92300256600065,3.30051500691677,12793.1410082337,20,1.2999,6193.0,44.32523,3,1,4.546642571471995,0.2993338464154711,2.340008965611671
340144218,2893.01,PC,113.5777759,-56.5818776,13.296,2295.9608354,10.3629429,3.168,5880.0,3,0.96,5467.0,13.0,3,2,4.828182329742254,0.3935576458963368,1.9046568919469458
356461227,3011.01,PC,134.4464032,-61.6143187,13.246,2329.3455635,1.8418712,1.633,10500.0,9,,5952.0,45.0,1,2,5.391583469905989,-0.1127080032764185,3.3821587754972833
90448944,1043.01,PC,128.302386,-52.7142655,9.572,2305.3558635,1.4415711,2.382,440.0,8,1.52,6902.0,21.0,2,2,1.905583113651807,0.48604764908717546,3.0793461180185333
268042363,2828.01,PC,115.6289468,-53.0371946,12.986,2298.4693203,4.6141256,1.566,4920.0,7,1.33,6888.0,12.0,1,1,7.584700217084464,-1.118874091318529,4.724395994535497
260304800,738.01,PC,94.535527,-57.558833,12.679,2387.2034806,3.4405974,2.486,8450.0,1,0.94,5324.0,118.0,3,3,3.457379884692072,-0.13230236631776204,4.751092522525992
297967252,1025.01,PC,142.5212913,-51.5171617,5.532,1545.14989552578,9.68379203830077,2.39757798764814,4245.29061582215,9,,8598.7,228.88504,2,2,7.352977777561984,-1.2509320544274631,4.011689499979758
356200601,3016.01,PC,133.394684,-62.7834477,13.185,2325.9293047,5.1139634,2.24,7090.0,9,1.49,6451.0,25.0,3,1,6.8948900948290515,0.061123769689332974,3.0721508400923794
41227743,804.01,PC,91.519877,-69.420275,10.714,2354.872017,2.8376065,3.689,190.0,1,,5988.0,15.0,3,3,5.285644797586853,0.2737837133072756,1.9479496877915796
198211976,2283.01,PC,248.333817758336,63.524025789939,11.2076,1683.72444707636,0.401858632647585,1.57797528478627,111.364801081043,14,0.520283,3621.0,7.217795,2,3,7.844025289049313,-1.17391429252234,4.974342550866888
140691463,157.01,CP,73.7012209,-76.6805246,12.017,2385.4937755,2.0845398,1.714,12920.0,1,1.11,5638.0,402.0,2,2,6.745832418880919,0.6356640448249258,3.8980517160167456
45684223,3018.01,PC,131.1442478,-59.1973403,12.782,2323.3404637,6.5832019,3.135,5280.0,8,0.97,5809.0,25.0,2,3,7.626097730319708,0.5851554063005064,1.8428398727742281
86419190,3338.01,PC,271.9234346,-42.5431126,12.505,1679.2338249,1.4895326,1.03,7220.0,13,1.11,6208.0,10.0,3,2,3.032906768264239,-0.27361920792110417,4.000013616270452
420645189,1897.02,PC,48.3696045166919,75.2683159329104,10.1374,1837.47567642419,,6.63371399697441,3957.75111970477,19,1.02867,5937.0,30.55661,3,2,3.7054785184452657,-0.17880131141708833,2.5780963661646754
385624852,1041.01,EB,138.4023586,-55.1979711,8.098,2261.80121633405,8.30792,3.228,8350.0,9,3.05,9081.0,137.0,2,2,6.073916164408751,0.942476554847191,1.2398517672351201
257605131,451.01,CP,62.9664459,-37.9397832,10.267,1416.63493915323,16.3648730373237,4.04783015228481,2075.09441176443,4,0.856226027011871,5481.0,14.497905,1,1,1.5073123276386826,-0.9987952471613397,1.48146634187288
443658196,4335.01,PC,199.73429604582,-62.974400009761,11.5124,2338.24800695351,4.49895503585439,6.17326360734386,4079.03446786476,38,1.47655999660492,8933.0,13.737994,2,2,0.9171613977005967,-0.05517620959240732,3.4284580461708116
49045066,2992.01,PC,164.3166153,-32.3225004,11.973,2305.0448785,3.00782,3.503,6510.0,9,1.54,5999.1,42.0,2,1,3.724461979656238,-0.4675757679380087,1.3201259081715446
374997123,1222.01,PC,99.224699,-63.079361,10.267,2369.3083761,10.1943985000856,2.11859670379443,280.774455720834,1,1.3266099691391,6082.0,11.764134,2,3,4.614674617016723,-0.6384869139475922,3.980711129167845
294781547,1218.01,PC,71.484017,-68.761864,10.337,2383.4352165,13.7736661526299,3.01315159248151,336.78629897126,1,1.01824998855591,5455.96,11.143481,3,2,3.9536533134699448,0.6227759340387125,4.216482878548181
150428703,1225.01,PC,97.166562,-64.596441,11.704,2386.8301334,13.8967874319912,4.52609933040652,802.391945711593,4,0.888162970542908,5522.87,10.748107,3,1,3.083233841468917,0.12521122034661825,3.9335093539515413
149349867,2392.01,PC,83.783613,-64.116511,10.358,2357.1379032,5.9123876,4.682,340.0,1,1.76,6187.3,22.0,1,1,6.258610266698384,-0.822331847659846,1.5767702640977936
51830822,2727.01,PC,97.8957629,-34.8829247,13.054,2227.4306021,0.6711626,1.168,2330.0,6,2.43,5632.0,14.0,2,1,3.190558590461427,0.5146707966741602,2.8596325455417575
267536225,2904.01,PC,114.1847984,-53.2045402,12.552,2292.3431005,7.5010022,3.977,2550.0,7,1.31,5673.0,11.0,1,2,7.330984234395137,-0.6537243362486806,1.2782301627645878
139445453,2697.01,PC,80.6580666,-20.6541469,13.151,2199.8671153,4.3169755,4.523,4670.0,5,1.61,5683.0,20.0,2,3,4.558720541159164,-0.6690629699583206,2.4789254185638816
14661418,751.01,KP,174.009727,-29.543316,12.389,2303.0275666,4.7228154,1.991,23330.0,10,0.79,4803.0,86.0,1,2,1.8776509789079796,0.3327605574007513,1.917559448538094
31268146,1948.01,PC,88.0713197,-70.9203019,10.093,2386.0984478,3.647523,4.522,180.0,1,1.48,5928.0,15.0,3,3,3.105370242012585,0.755174231583366,2.387789410223317
139528693,449.01,KP,63.7562683,-22.1164178,11.828,2175.589609881,2.17510287169624,4.70281047474828,7997.93853857714,5,2.0626,6291.0,36.187496,1,1,4.677345747597541,0.9626173004421297,3.2500069499383653
141141249,2911.01,PC,129.080645,-46.365742,13.381,2301.8474611,1.7700878,1.314,17000.0,8,0.77,4430.1,28.0,3,3,3.7434412110459583,0.5488326572922284,2.680285144075801
47316976,288.01,PC,340.3077309,-28.0326658,8.972,1364.46352145979,711.744652213274,6.79419298550109,1532.13036449968,2,2.02086997032166,6530.0,28.216206,2,1,2.8821002940699345,0.30131514240117796,1.1873470965263575
219698950,766.01,KP,175.525327,-23.354837,11.46,2304.6595004,3.4464541,2.14,16960.0,10,0.91,5870.0,164.0,1,3,2.0297776166794828,-1.1563721902897772,3.6050436642908856
374095457,779.01,PC,159.933198,-48.996731,8.183,2331.6708216,0.783912430746991,1.65090724123174,927.171585222829,9,,5780.0,49.326096,3,1,3.4089620598703516,-0.6046642119050131,3.387082540375466
266688542,1324.01,PC,321.0238843,46.3847418,10.189,1712.0403,2.94527,2.549,1240.0,15,1.79,6854.0,22.0,3,1,4.501378779508684,-1.3972228457419646,2.753070451668076
48210046,2920.01,PC,148.0436277,-34.6377753,12.821,2300.9728965,3.2003149,2.847,16320.0,9,1.4,6060.0,68.0,2,2,3.1387486189579943,0.3208024155174689,2.9436742138927112
30825828,4237.01,PC,134.756282,-42.1868318,13.173,2275.5470414,3.0482015,2.433,7620.0,8,,5774.7,18.0,2,2,1.998008446758504,0.14059821257579652,4.813763959805248
448589187,2642.01,KP,166.318925974197,-34.1227712539426,12.3077,2304.8232714,3.0652926,2.606,11240.0,9,1.22,6229.0,61.0,1,3,2.11213571351917,-0.06547304270796883,1.762647296419157
242120884,1966.01,PC,209.982809,-43.327328,9.023,2334.47284884159,0.622875190656931,0.877006584685882,535.936202135333,11,2.30849003791809,6390.7,17.298529,2,2,3.4863649229945857,0.7557483071145366,4.896533968162539
372596795,3040.01,PC,151.5019546,-66.898069,12.179,2359.7187887,3.5366051,2.587,12660.0,10,1.19,6026.0,93.0,1,1,0.825599090797309,0.4311437806213938,2.0505672131311212
371864043,3041.01,PC,149.325049,-68.7791648,11.255,2359.1352056,2.9599541,3.523,7190.0,10,1.84,6267.7,140.0,2,3,3.965773423186062,-0.9226360644833816,4.253160933337944
361219651,3042.01,PC,143.9208836,-64.8761244,12.73,2356.4774444,2.7559464,3.255,4130.0,9,,6277.0,26.0,1,2,3.18135166761405,-1.427538190066916,1.5551896323645482
357202877,3010.01,PC,136.943665,-61.0114466,11.966,2318.2008381,9.5537684,3.414,18260.0,9,1.27,5816.0,106.0,3,3,5.27661727680821,0.5540188557950072,1.86329373261208
255930614,2024.01,KP,247.6234104,38.3473086,7.626,1957.55361039622,2.87593025830509,3.19517801600194,2900.88698599949,24,1.46043,6084.0,209.46385,1,3,2.7707003152957723,0.8376474867602033,4.878361154786445
177258735,801.01,PC,102.223767,-73.299927,7.529,2389.112034,0.775702545823552,1.06992306252965,42.5167723087195,1,1.35608994960785,6283.39,13.490208,1,1,2.9917479879554882,0.63521570925941,3.0170393794319628
279425357,739.01,PC,104.991066,-57.618645,11.544,2385.8810944,9.01502833617072,1.54744553972526,4828.39447787559,9,1.15840005874634,6083.61,42.950397,2,3,3.6371513300203846,-0.16042892120366803,3.8432435653811297
34737413,2998.01,PC,147.1746145,-46.0805991,12.538,2303.2405192,1.5297119,2.297,2410.0,9,2.05,6683.0,13.0,1,3,1.257365433271543,-0.43412060781577355,3.569946604747626
34505005,2999.01,PC,146.9215439,-46.8652974,12.909,2302.4341827,5.1627718,3.139,19050.0,9,1.08,6749.0,42.0,2,3,3.322861032060786,0.921456118585509,4.6532611371727945
427740976,4608.01,PC,59.6471965,25.3886111,11.451,2494.7827676,2.3494922,2.237,8140.0,43,1.51,7418.5,70.0,3,3,2.5432540858890365,0.4016008677468115,4.785134126817599
469811655,4276.01,PC,299.9751329,-73.8755509,12.085,2043.9539025,11.851162,3.376,4580.0,13,,4983.0,14.0,3,3,2.895796419272787,-0.3793020169428576,4.683729653514305
118820486,4609.01,PC,70.3742068,21.2577591,10.412,2497.173932,2.691956,3.219,9410.0,43,1.68,7461.4,54.0,2,2,2.0304215492249624,0.2790513739193654,3.597569287918976
382474101,349.01,PC,12.274293,-52.046527,10.179,1354.56049,2.65221,3.791,10286.5,2,1.25,6054.0,103.0,2,2,5.170132613316463,0.49540883242236156,4.6531258754185565
166739520,190.01,KP,36.775436,-50.284518,9.632,2139.1784465,10.0205943,5.714,8255.0,2,1.28,6038.0,60.0,2,2,4.970197812301319,0.7688679986969817,1.5651634790966185
29830212,2651.01,EB,66.3024591,-66.7171535,13.399,2349.9749756,7.3164282,2.235,37130.0,1,0.83,4884.0,212.0,3,1,0.8217816718846451,-0.12501468266068527,1.4684700980490675
97735908,4612.01,KP,92.6639385,30.9571437,8.224,2491.8817782,4.1138117,4.953,5620.0,43,1.88,6327.0,280.0,1,1,1.2852366205826522,-0.051750096134192125,1.9470757446050975
164786087,4440.01,PC,284.830473508509,44.6581378970068,14.6979,2391.08035326806,4.08296777109205,3.47100932687924,17626.186155231,40,,5780.0,10.18093,3,3,0.8714187289883002,-0.024322817209652348,3.552487571038793
298495970,2157.01,PC,261.7179285,25.849319,10.703,1989.01974,8.42426,2.424,21700.0,26,0.93,5756.0,52.0,1,3,1.1815120703133024,-0.14347791506334318,1.9838076070391777
233680651,2166.01,PC,260.3030712,63.2393656,10.079,2415.523907,5.1354565,3.732,270.0,14,1.99,6515.0,15.0,2,1,2.759067628820448,-0.2934060164018282,2.602300480574324
258796169,4616.01,PC,14.8179483343677,13.860024620636,12.8872,2475.11783696103,1.55416535545755,1.22244220668859,4616.48940848766,43,0.192728996276855,3244.0,7.417461,3,2,2.7203240863852054,0.5407308349498974,3.7922088435393113
230129753,4459.01,PC,251.827470959173,67.2979055602136,14.3668,2392.14177800422,5.7497142439927,2.06647635161251,13334.2378710864,40,0.577400028705597,3750.0,10.238274,2,1,4.577590291723227,0.8596572595061263,3.3760495674490953
373017346,4450.01,PC,306.134026768584,87.0708189044397,10.5801,2396.33102489214,10.6902243479014,3.63439194490013,1194.6800426045,40,1.14514994621277,5844.0,12.155527,1,3,3.0439183387989828,0.45449175007407105,4.6664478225566075
48217457,4454.01,KP,282.966205084563,48.3450501383274,14.3168,2391.56867631709,3.1198091065428,2.71905878839713,16955.3790181873,40,1.09921002388,5983.0,11.125218,2,2,1.0938777627033804,-0.6611154989733847,4.403735751387696
12421862,198.01,PC,2.2682,-27.1221,9.853,1356.367200476,10.2150167926657,1.96830655357312,994.108904500983,2,0.447335988283157,3763.0,11.117827,1,2,4.133999935650387,-0.5366351574911258,2.2933294198106084
466222485,4278.01,PC,302.8684444,-64.3462655,13.024,2058.6786622,1.7519943,1.624,4360.0,13,1.39,5483.0,14.0,1,3,2.149672085611941,-1.4193391411785874,4.555373620518589
288132261,1258.01,PC,209.48505034233,79.5831895369524,9.13619,2410.1287449,10.2613321,4.85,620.0,14,1.49,6124.0,24.0,1,2,4.320609658508557,0.7515936738179954,2.386413438181843
419419534,3389.01,PC,121.093982,-34.262203,10.866,2278.794388,1.680148,1.217,1420.0,7,2.35,5750.5,18.0,1,1,4.885614250389164,0.032982313862295554,4.315868932739676
456844391,2601.01,PC,113.4076396,-21.4681526,10.894,2246.2087803,6.0210332,2.211,7500.0,34,1.93,7668.0,31.0,1,3,7.732328691003341,-0.802230065762726,3.445261877732818
167600516,713.02,PC,102.021575,-65.623709,10.636,1325.89442763662,1.87151923035063,1.06010375351665,260.308691096742,1,0.651075005531311,4316.7,12.13038,2,1,6.868652384466539,-0.5818254328250984,2.6049328093328623
254113311,1130.02,PC,286.3759317,-41.4375229,10.143,1658.73805,4.06719,1.783,2152.9,13,0.69,4236.0,24.0,1,1,1.077041988464318,0.3473617889158216,2.1340300538733286
38467100,2310.01,PC,61.52394,-60.46724,12.714,2334.34941952045,2.94323375485938,2.72721925471062,12216.5722521798,1,1.18,5266.7,70.39488,2,2,2.650973578209357,0.45852278034637384,2.633348444642007
326732851,2058.01,PC,359.6782693,62.6259385,10.537,1766.42257,1.51567,2.281,750.0,24,4.96,4963.0,18.0,3,2,1.5858384417197229,-1.2406085406643825,3.6261811778967874
363749415,3447.01,PC,250.3449873,-68.5531671,12.215,1651.4783034,3.6554805,3.88,5020.0,12,1.51,5994.0,17.0,3,3,1.1974733855724946,0.47177720494299313,3.7605105896750457
49687222,254.01,PC,351.705496,-11.725416,9.794,1360.073308,20.186539,1.866565,1006.041833,2,1.01859,6101.0,8.4469795,3,3,3.980869316703935,-0.8391944864719565,3.708011974838393
237914496,702.01,PC,56.175151,-65.199098,11.746,1326.81360978819,3.56817274371025,1.43462816826091,913.389480749069,1,0.577735006809235,4015.0,11.623793,2,2,2.075589893968069,0.566411838789324,1.563060143950453
160148385,247.01,KP,1.046353,-47.360626,11.857,1354.319952,3.42548167712609,2.47261021505837,13968.6374537185,2,1.11655,5540.0,51.132576,3,3,4.240293087098745,0.5091155421703268,3.216881009112572
445946478,2737.01,PC,102.1936792,12.282483,12.575,2223.1927016,3.3328414,6.836,2090.0,6,2.91,6272.0,12.0,1,1,3.0948789839300206,0.6859416383521357,4.751369050357795
311271011,2456.01,PC,80.5796732871533,10.575312852325,9.588,2178.89455557568,,1.85223071369561,1219.81070944545,32,0.788051,4968.0,7.675151,3,2,2.33531996961664,-0.1438632328039422,2.527179101173024
78055054,434.01,KP,80.53816,-30.970843,12.775,2198.5199925,4.3888456,2.935,23640.0,5,0.88,5175.0,98.0,2,1,5.25188930413348,0.7249771689443039,1.7530903968067428
316916655,441.01,PC,74.472819,-13.703695,9.196,1440.19448,2.87436,1.901,2490.41,5,1.44,6805.0,65.0,2,1,4.62429207806823,0.25249159834680635,3.514761542881541
238197638,903.01,PC,57.488926,-72.7938,11.729,2374.6085346,7.2766004,4.626,2440.0,2,2.21,6266.0,57.0,2,2,6.320293330990612,-0.9911458608544527,3.3954537621615626
108645766,497.01,PC,112.4454,-28.4832,13.171,1492.914449,2.974175,3.031634,11707.257241,7,0.302,3333.0,7.1741686,3,2,2.505503490514481,0.44500496851423965,1.2261076402717155
385105624,1595.01,PC,50.8080008,46.6821829,10.451,1793.37454,1.74903,1.851,3390.0,18,1.53,6222.3,41.0,1,3,8.17764481925892,0.8469583852536355,4.07897931461651
335499997,680.01,PC,179.163859,-12.377443,8.953,2281.00712575465,0.433569047470839,0.977822749298817,741.943079089652,9,1.76279997825623,5967.0,30.875286,2,3,1.6587459999830658,0.010426831257828173,4.25502916987775
311183180,550.02,PC,55.031424,5.874627,9.002,1447.398548,10.043245,3.099789,21393.227138,5,0.670549,5076.0,85.7181,2,1,0.8300602290905242,-0.4697476892562139,2.9835942267874103
268644785,505.01,KP,117.415037,-52.120453,10.667,2299.8654435,3.3294627,3.961,11720.0,7,1.52,6003.0,185.0,1,2,7.685832033484506,-0.408465828296658,1.7527698165505936
458478250,1165.01,KP,232.1466359,66.3587623,9.767,1683.91121447748,2.25529586002297,2.28080135966918,19190.1265259034,14,0.962706,5787.0,650.8426,2,3,5.097064075352427,0.9414002025394632,2.6747402556741346
353782445,1664.01,PC,276.937951,55.755661,9.167,1689.19550694097,11.8349417205361,2.37848060378103,334.097147909299,14,1.33768,6225.0,13.91866,2,2,2.6553131295735706,0.5841756734464418,2.5886591478634493
259168516,1680.01,PC,292.313380728815,65.9743672333425,13.3081,1687.26365571249,4.80262216248321,1.16717992715218,4889.76582256398,14,0.213459,3231.0,19.806,3,2,3.034803789553658,-1.3478622441976316,2.8931882652375895
103448870,1687.01,PC,66.8346834976847,73.0238567012423,9.83739,1816.8440336973,10.2595817428391,1.44568804134222,1286.14840186259,19,0.978325,5734.0,9.658092,2,3,4.4352191021407705,-1.3961631813636057,1.207021200037019
71431780,1723.01,PC,116.797138674966,68.476631450715,9.09942,1852.70269344017,13.7263453887535,4.77290744389434,856.534541132326,20,1.08725,5777.0,16.248024,3,2,1.8027332379983148,-1.2300691383303308,2.6610030922877224
